latitude,longitude,displacement (mm),coherence,elevation (m)
-36.878,-70.682,6.73,0.44,1189.50
-36.878,-70.672,16.07,0.51,1376.75
-36.878,-70.662,17.51,0.47,1433.15
-36.878,-70.652,18.97,0.45,1473.84
-36.878,-70.642,21.21,0.44,1414.76
-36.878,-70.632,24.42,0.48,1452.94
-36.878,-70.622,23.64,0.49,1580.22
-36.878,-70.612,22.51,0.39,1761.07
-36.878,-70.602,22.78,0.35,1890.26
-36.878,-70.592,20.63,0.35,1915.62
-36.878,-70.582,NaN,0.41,2195.18
-36.878,-70.572,NaN,0.33,2453.34
-36.878,-70.562,NaN,0.32,2670.94
-36.878,-70.552,NaN,0.30,2716.72
-36.878,-70.542,NaN,0.33,2689.38
-36.878,-70.532,NaN,0.25,2436.71
-36.878,-70.522,6.83,0.39,2063.03
-36.878,-70.512,NaN,0.50,2528.83
-36.878,-70.502,NaN,0.33,2815.44
-36.878,-70.492,NaN,0.29,2589.66
-36.878,-70.482,NaN,0.37,2317.59
-36.878,-70.472,NaN,0.36,2243.04
-36.878,-70.462,NaN,0.43,2609.90
-36.878,-70.452,23.79,0.50,2440.73
-36.878,-70.442,23.46,0.54,2283.06
-36.878,-70.432,22.50,0.50,2140.88
-36.878,-70.422,17.25,0.47,2069.37
-36.878,-70.412,15.06,0.52,1928.42
-36.878,-70.402,8.02,0.51,1757.51
-36.878,-70.392,-3.29,0.46,1727.07
-36.878,-70.382,-3.12,0.36,1954.72
-36.878,-70.372,-9.05,0.37,2072.39
-36.878,-70.362,-0.63,0.39,2166.38
-36.878,-70.352,7.50,0.39,2230.32
-36.878,-70.342,-1.03,0.34,2078.18
-36.878,-70.332,-16.93,0.37,2269.98
-36.878,-70.322,NaN,0.40,2420.36
-36.878,-70.312,-31.55,0.51,2807.81
-36.878,-70.302,NaN,0.43,3307.37
-36.878,-70.292,17.57,0.53,3155.75
-36.878,-70.282,NaN,0.51,3281.11
-36.878,-70.272,NaN,0.35,3275.46
-36.878,-70.262,NaN,0.53,3109.86
-36.878,-70.252,NaN,0.41,2789.65
-36.878,-70.242,NaN,0.55,2741.83
-36.878,-70.232,NaN,0.46,2628.42
-36.878,-70.222,NaN,0.43,2567.59
-36.878,-70.212,NaN,0.58,2430.29
-36.878,-70.202,NaN,0.54,2414.52
-36.878,-70.192,NaN,0.49,2412.65
-36.868,-70.682,11.77,0.44,1276.86
-36.868,-70.672,13.66,0.54,1391.22
-36.868,-70.662,18.31,0.59,1304.05
-36.868,-70.652,14.70,0.53,1592.66
-36.868,-70.642,14.66,0.44,1577.88
-36.868,-70.632,19.91,0.46,1645.46
-36.868,-70.622,20.02,0.42,1799.32
-36.868,-70.612,18.57,0.38,1658.03
-36.868,-70.602,21.34,0.40,1699.93
-36.868,-70.592,21.86,0.38,1778.68
-36.868,-70.582,NaN,0.44,1941.43
-36.868,-70.572,NaN,0.45,2144.34
-36.868,-70.562,NaN,0.42,2492.97
-36.868,-70.552,NaN,0.29,2714.15
-36.868,-70.542,NaN,0.34,2463.80
-36.868,-70.532,26.81,0.36,2348.53
-36.868,-70.522,NaN,0.40,2199.71
-36.868,-70.512,NaN,0.45,2734.58
-36.868,-70.502,NaN,0.41,2894.05
-36.868,-70.492,NaN,0.37,2684.36
-36.868,-70.482,NaN,0.38,2296.11
-36.868,-70.472,NaN,0.34,2471.89
-36.868,-70.462,NaN,0.37,2735.83
-36.868,-70.452,10.97,0.47,2513.33
-36.868,-70.442,10.49,0.47,2668.93
-36.868,-70.432,NaN,0.37,2609.33
-36.868,-70.422,20.95,0.40,2338.84
-36.868,-70.412,NaN,0.43,2132.81
-36.868,-70.402,7.19,0.47,1829.28
-36.868,-70.392,-11.62,0.42,1736.06
-36.868,-70.382,-10.97,0.37,2031.87
-36.868,-70.372,-7.60,0.36,2191.54
-36.868,-70.362,-23.82,0.34,2237.26
-36.868,-70.352,-16.17,0.26,2532.23
-36.868,-70.342,-7.75,0.32,2316.40
-36.868,-70.332,-18.88,0.42,2205.51
-36.868,-70.322,NaN,0.36,2368.72
-36.868,-70.312,-64.08,0.37,2562.35
-36.868,-70.302,-26.05,0.33,2877.03
-36.868,-70.292,3.77,0.38,3389.10
-36.868,-70.282,NaN,0.47,3334.53
-36.868,-70.272,NaN,0.57,3023.36
-36.868,-70.262,12.32,0.48,2931.60
-36.868,-70.252,NaN,0.43,2881.79
-36.868,-70.242,NaN,0.41,2923.56
-36.868,-70.232,NaN,0.49,2636.62
-36.868,-70.222,NaN,0.48,2595.35
-36.868,-70.212,NaN,0.54,2493.80
-36.868,-70.202,NaN,0.62,2430.43
-36.868,-70.192,NaN,0.52,2412.65
-36.858,-70.682,NaN,0.54,1224.18
-36.858,-70.672,NaN,0.57,1292.12
-36.858,-70.662,2.49,0.49,1454.67
-36.858,-70.652,-0.35,0.44,1572.80
-36.858,-70.642,NaN,0.42,1712.67
-36.858,-70.632,NaN,0.35,1771.28
-36.858,-70.622,NaN,0.37,1815.14
-36.858,-70.612,24.80,0.38,2062.57
-36.858,-70.602,26.97,0.36,1919.91
-36.858,-70.592,19.52,0.33,1924.18
-36.858,-70.582,12.88,0.32,1850.60
-36.858,-70.572,NaN,0.33,2053.13
-36.858,-70.562,NaN,0.41,2388.82
-36.858,-70.552,NaN,0.34,2762.09
-36.858,-70.542,NaN,0.27,2757.49
-36.858,-70.532,NaN,0.29,2324.25
-36.858,-70.522,NaN,0.46,2359.61
-36.858,-70.512,NaN,0.42,2785.20
-36.858,-70.502,NaN,0.35,2822.20
-36.858,-70.492,18.50,0.45,2438.13
-36.858,-70.482,-3.63,0.43,2308.27
-36.858,-70.472,-16.45,0.42,2751.60
-36.858,-70.462,15.06,0.43,2865.94
-36.858,-70.452,-3.96,0.47,2661.22
-36.858,-70.442,NaN,0.49,3022.68
-36.858,-70.432,NaN,0.35,2958.50
-36.858,-70.422,NaN,0.37,2622.46
-36.858,-70.412,NaN,0.39,2234.54
-36.858,-70.402,7.73,0.41,1924.14
-36.858,-70.392,-11.57,0.41,1763.21
-36.858,-70.382,-17.19,0.41,2028.13
-36.858,-70.372,-14.05,0.41,2188.18
-36.858,-70.362,-25.52,0.32,2341.25
-36.858,-70.352,-42.34,0.31,2514.28
-36.858,-70.342,NaN,0.30,2715.88
-36.858,-70.332,-6.40,0.40,2482.30
-36.858,-70.322,-20.68,0.31,2441.87
-36.858,-70.312,-44.18,0.33,2779.27
-36.858,-70.302,-23.71,0.44,2970.26
-36.858,-70.292,-3.03,0.47,2850.64
-36.858,-70.282,-0.77,0.47,2802.87
-36.858,-70.272,2.47,0.38,2896.92
-36.858,-70.262,NaN,0.35,2731.99
-36.858,-70.252,NaN,0.40,2613.69
-36.858,-70.242,NaN,0.35,2897.53
-36.858,-70.232,NaN,0.58,2611.72
-36.858,-70.222,NaN,0.55,2583.00
-36.858,-70.212,NaN,0.48,2564.00
-36.858,-70.202,NaN,0.61,2423.83
-36.858,-70.192,NaN,0.55,2399.99
-36.848,-70.682,10.54,0.44,1251.42
-36.848,-70.672,4.13,0.47,1326.85
-36.848,-70.662,0.02,0.47,1428.12
-36.848,-70.652,-1.55,0.46,1528.59
-36.848,-70.642,6.54,0.38,1662.66
-36.848,-70.632,9.45,0.39,1751.01
-36.848,-70.622,NaN,0.42,1880.11
-36.848,-70.612,NaN,0.40,2102.37
-36.848,-70.602,22.11,0.38,2160.89
-36.848,-70.592,23.74,0.33,2238.35
-36.848,-70.582,17.95,0.33,2172.45
-36.848,-70.572,6.65,0.33,2024.82
-36.848,-70.562,NaN,0.40,2386.55
-36.848,-70.552,NaN,0.34,2692.43
-36.848,-70.542,NaN,0.24,2731.09
-36.848,-70.532,NaN,0.33,2339.67
-36.848,-70.522,-17.56,0.41,2407.11
-36.848,-70.512,17.55,0.39,2986.10
-36.848,-70.502,NaN,0.28,2822.04
-36.848,-70.492,14.64,0.40,2433.83
-36.848,-70.482,0.30,0.49,2563.47
-36.848,-70.472,14.35,0.44,2947.11
-36.848,-70.462,15.60,0.40,2847.38
-36.848,-70.452,-5.99,0.45,2894.74
-36.848,-70.442,NaN,0.54,2854.61
-36.848,-70.432,NaN,0.36,2887.46
-36.848,-70.422,NaN,0.37,2548.78
-36.848,-70.412,10.38,0.35,2308.35
-36.848,-70.402,NaN,0.29,2330.33
-36.848,-70.392,-6.55,0.37,2072.77
-36.848,-70.382,-18.52,0.35,1898.33
-36.848,-70.372,-24.95,0.30,2041.97
-36.848,-70.362,-26.06,0.30,2306.15
-36.848,-70.352,-42.63,0.37,2426.95
-36.848,-70.342,-24.71,0.38,2747.18
-36.848,-70.332,-12.92,0.41,2813.53
-36.848,-70.322,-28.10,0.31,2869.04
-36.848,-70.312,-20.59,0.35,2908.83
-36.848,-70.302,NaN,0.35,2865.72
-36.848,-70.292,-11.73,0.36,2832.95
-36.848,-70.282,-18.24,0.36,2788.70
-36.848,-70.272,NaN,0.41,2654.67
-36.848,-70.262,5.65,0.36,2635.71
-36.848,-70.252,NaN,0.31,2526.86
-36.848,-70.242,NaN,0.49,2592.84
-36.848,-70.232,NaN,0.55,2526.77
-36.848,-70.222,NaN,0.47,2482.63
-36.848,-70.212,NaN,0.39,2565.45
-36.848,-70.202,NaN,0.53,2420.88
-36.848,-70.192,NaN,0.53,2384.05
-36.838,-70.682,NaN,0.45,1209.71
-36.838,-70.672,4.54,0.53,1295.75
-36.838,-70.662,6.20,0.49,1552.51
-36.838,-70.652,NaN,0.39,1498.38
-36.838,-70.642,7.30,0.43,1555.64
-36.838,-70.632,10.23,0.40,1658.80
-36.838,-70.622,18.79,0.48,1972.73
-36.838,-70.612,NaN,0.42,2202.45
-36.838,-70.602,9.15,0.36,2317.75
-36.838,-70.592,NaN,0.34,2429.32
-36.838,-70.582,7.47,0.31,2372.72
-36.838,-70.572,14.32,0.31,2335.22
-36.838,-70.562,-11.91,0.32,2197.12
-36.838,-70.552,NaN,0.36,2411.09
-36.838,-70.542,NaN,0.22,2845.08
-36.838,-70.532,NaN,0.25,2612.48
-36.838,-70.522,-18.65,0.36,2280.31
-36.838,-70.512,18.65,0.39,2862.04
-36.838,-70.502,15.60,0.31,2851.56
-36.838,-70.492,14.83,0.39,2748.32
-36.838,-70.482,9.43,0.45,2738.06
-36.838,-70.472,13.40,0.46,2863.95
-36.838,-70.462,4.21,0.38,2647.05
-36.838,-70.452,-3.71,0.37,2531.13
-36.838,-70.442,-12.59,0.43,2412.00
-36.838,-70.432,20.45,0.48,2770.22
-36.838,-70.422,17.23,0.41,2511.72
-36.838,-70.412,-11.02,0.40,2419.32
-36.838,-70.402,NaN,0.21,2564.54
-36.838,-70.392,NaN,0.21,2337.67
-36.838,-70.382,-9.96,0.36,1856.99
-36.838,-70.372,-15.09,0.33,2022.74
-36.838,-70.362,-15.75,0.36,2220.81
-36.838,-70.352,-24.91,0.38,2328.01
-36.838,-70.342,-24.88,0.38,2576.32
-36.838,-70.332,-20.38,0.38,2820.91
-36.838,-70.322,NaN,0.35,2866.47
-36.838,-70.312,NaN,0.34,3020.54
-36.838,-70.302,NaN,0.34,2908.27
-36.838,-70.292,-3.97,0.36,2752.43
-36.838,-70.282,-4.26,0.31,2692.03
-36.838,-70.272,NaN,0.35,2569.16
-36.838,-70.262,NaN,0.42,2661.74
-36.838,-70.252,NaN,0.35,2738.73
-36.838,-70.242,NaN,0.38,2578.89
-36.838,-70.232,NaN,0.36,2450.50
-36.838,-70.222,NaN,0.44,2421.22
-36.838,-70.212,NaN,0.38,2561.32
-36.838,-70.202,NaN,0.46,2396.50
-36.838,-70.192,NaN,0.51,2373.18
-36.828,-70.682,NaN,0.49,1220.09
-36.828,-70.672,NaN,0.50,1310.49
-36.828,-70.662,3.96,0.48,1575.60
-36.828,-70.652,NaN,0.39,1601.64
-36.828,-70.642,NaN,0.36,1541.42
-36.828,-70.632,6.87,0.45,1715.97
-36.828,-70.622,NaN,0.50,1794.21
-36.828,-70.612,9.94,0.40,2121.71
-36.828,-70.602,NaN,0.44,2293.17
-36.828,-70.592,NaN,0.40,2292.69
-36.828,-70.582,NaN,0.35,2410.32
-36.828,-70.572,9.72,0.29,2536.86
-36.828,-70.562,11.45,0.25,2658.61
-36.828,-70.552,NaN,0.30,2357.77
-36.828,-70.542,NaN,0.29,2716.99
-36.828,-70.532,NaN,0.29,2632.48
-36.828,-70.522,0.27,0.33,2364.29
-36.828,-70.512,10.34,0.43,2720.06
-36.828,-70.502,11.00,0.35,2729.84
-36.828,-70.492,1.46,0.42,2348.41
-36.828,-70.482,-0.81,0.41,2302.80
-36.828,-70.472,11.16,0.45,2493.36
-36.828,-70.462,12.11,0.38,2662.40
-36.828,-70.452,6.34,0.40,2260.47
-36.828,-70.442,-2.32,0.44,2117.22
-36.828,-70.432,1.23,0.54,2082.86
-36.828,-70.422,-0.02,0.37,2202.91
-36.828,-70.412,-11.21,0.38,2175.68
-36.828,-70.402,-0.79,0.42,2103.25
-36.828,-70.392,5.19,0.38,1961.92
-36.828,-70.382,3.57,0.47,1928.06
-36.828,-70.372,0.54,0.40,2253.81
-36.828,-70.362,2.60,0.38,2413.94
-36.828,-70.352,-6.20,0.32,2453.10
-36.828,-70.342,-16.38,0.34,2563.91
-36.828,-70.332,-12.31,0.35,2720.31
-36.828,-70.322,-10.55,0.36,2797.84
-36.828,-70.312,NaN,0.41,2839.88
-36.828,-70.302,6.21,0.42,2910.91
-36.828,-70.292,3.50,0.40,2864.14
-36.828,-70.282,2.57,0.33,2718.19
-36.828,-70.272,NaN,0.39,2600.87
-36.828,-70.262,NaN,0.50,2543.62
-36.828,-70.252,NaN,0.41,2495.53
-36.828,-70.242,NaN,0.39,2405.81
-36.828,-70.232,NaN,0.40,2391.11
-36.828,-70.222,NaN,0.36,2383.83
-36.828,-70.212,NaN,0.43,2377.75
-36.828,-70.202,NaN,0.55,2546.15
-36.828,-70.192,NaN,0.54,2474.03
-36.818,-70.682,NaN,0.55,1240.71
-36.818,-70.672,NaN,0.49,1322.30
-36.818,-70.662,NaN,0.47,1585.76
-36.818,-70.652,NaN,0.52,1510.08
-36.818,-70.642,NaN,0.40,1506.35
-36.818,-70.632,6.07,0.46,1573.96
-36.818,-70.622,10.33,0.48,1656.35
-36.818,-70.612,13.81,0.45,1862.21
-36.818,-70.602,12.17,0.41,1940.80
-36.818,-70.592,NaN,0.42,2137.60
-36.818,-70.582,4.65,0.38,2417.04
-36.818,-70.572,3.95,0.37,2300.52
-36.818,-70.562,-4.74,0.28,2641.69
-36.818,-70.552,-0.93,0.31,2716.61
-36.818,-70.542,8.39,0.35,2728.05
-36.818,-70.532,3.90,0.33,2665.60
-36.818,-70.522,0.82,0.37,2757.78
-36.818,-70.512,14.50,0.36,2894.51
-36.818,-70.502,14.68,0.34,2728.26
-36.818,-70.492,8.87,0.31,2733.49
-36.818,-70.482,5.58,0.32,2426.99
-36.818,-70.472,1.49,0.46,2225.22
-36.818,-70.462,5.89,0.44,2206.13
-36.818,-70.452,NaN,0.32,2302.97
-36.818,-70.442,NaN,0.33,2438.97
-36.818,-70.432,9.04,0.36,2247.16
-36.818,-70.422,8.47,0.36,2202.05
-36.818,-70.412,6.30,0.36,2113.73
-36.818,-70.402,4.13,0.41,2040.26
-36.818,-70.392,-0.72,0.38,2089.48
-36.818,-70.382,4.70,0.40,2093.90
-36.818,-70.372,11.72,0.49,2323.60
-36.818,-70.362,11.39,0.42,2405.98
-36.818,-70.352,9.09,0.40,2475.07
-36.818,-70.342,NaN,0.28,2505.60
-36.818,-70.332,-6.32,0.34,2615.49
-36.818,-70.322,-6.89,0.34,2639.33
-36.818,-70.312,-4.89,0.41,2717.00
-36.818,-70.302,-2.41,0.35,2807.99
-36.818,-70.292,-5.99,0.34,2637.39
-36.818,-70.282,-9.90,0.33,2668.47
-36.818,-70.272,NaN,0.35,2519.86
-36.818,-70.262,NaN,0.39,2470.74
-36.818,-70.252,NaN,0.43,2500.25
-36.818,-70.242,NaN,0.41,2643.17
-36.818,-70.232,NaN,0.37,2581.86
-36.818,-70.222,NaN,0.33,2408.65
-36.818,-70.212,NaN,0.47,2407.08
-36.818,-70.202,NaN,0.55,2567.98
-36.818,-70.192,NaN,0.51,2453.50
-36.808,-70.682,NaN,0.48,1358.18
-36.808,-70.672,0.63,0.53,1413.40
-36.808,-70.662,7.77,0.59,1470.39
-36.808,-70.652,8.87,0.57,1543.13
-36.808,-70.642,-0.22,0.42,1535.49
-36.808,-70.632,1.12,0.40,1692.86
-36.808,-70.622,6.23,0.42,1760.91
-36.808,-70.612,10.66,0.47,2015.96
-36.808,-70.602,9.10,0.42,2178.52
-36.808,-70.592,8.05,0.43,2196.63
-36.808,-70.582,8.34,0.39,2128.51
-36.808,-70.572,-4.14,0.37,2277.56
-36.808,-70.562,-27.86,0.30,2554.71
-36.808,-70.552,-22.89,0.32,2728.43
-36.808,-70.542,2.16,0.36,2868.33
-36.808,-70.532,1.12,0.33,2594.20
-36.808,-70.522,-3.49,0.42,2497.96
-36.808,-70.512,9.37,0.35,2779.73
-36.808,-70.502,NaN,0.31,2691.12
-36.808,-70.492,2.72,0.26,2791.88
-36.808,-70.482,NaN,0.34,2427.08
-36.808,-70.472,NaN,0.35,2457.75
-36.808,-70.462,-9.38,0.42,2690.42
-36.808,-70.452,-0.88,0.40,2670.19
-36.808,-70.442,13.13,0.34,2519.39
-36.808,-70.432,NaN,0.33,2341.24
-36.808,-70.422,12.69,0.40,2310.77
-36.808,-70.412,13.94,0.41,2238.40
-36.808,-70.402,9.28,0.46,1991.27
-36.808,-70.392,1.37,0.40,2214.74
-36.808,-70.382,3.86,0.49,2101.28
-36.808,-70.372,0.98,0.41,2364.75
-36.808,-70.362,6.41,0.41,2513.95
-36.808,-70.352,11.40,0.42,2484.93
-36.808,-70.342,7.21,0.44,2565.28
-36.808,-70.332,0.46,0.41,2733.24
-36.808,-70.322,-5.50,0.38,2867.03
-36.808,-70.312,NaN,0.43,2960.25
-36.808,-70.302,-3.69,0.34,2801.46
-36.808,-70.292,-9.08,0.46,2867.08
-36.808,-70.282,NaN,0.35,2911.36
-36.808,-70.272,NaN,0.33,2567.33
-36.808,-70.262,NaN,0.36,2475.27
-36.808,-70.252,NaN,0.59,2811.91
-36.808,-70.242,NaN,0.48,3004.39
-36.808,-70.232,NaN,0.40,2766.79
-36.808,-70.222,NaN,0.38,2557.68
-36.808,-70.212,NaN,0.56,2641.36
-36.808,-70.202,NaN,0.58,2486.41
-36.808,-70.192,NaN,0.49,2438.39
-36.798,-70.682,7.85,0.52,1457.70
-36.798,-70.672,4.01,0.55,1468.00
-36.798,-70.662,NaN,0.48,1435.48
-36.798,-70.652,3.34,0.40,1554.57
-36.798,-70.642,-9.33,0.42,1567.02
-36.798,-70.632,-7.84,0.41,1637.25
-36.798,-70.622,-2.55,0.44,1711.73
-36.798,-70.612,7.20,0.44,1933.25
-36.798,-70.602,8.00,0.48,1866.92
-36.798,-70.592,9.53,0.46,1934.10
-36.798,-70.582,0.68,0.41,2006.07
-36.798,-70.572,-12.85,0.37,2376.06
-36.798,-70.562,-12.12,0.33,2657.14
-36.798,-70.552,-11.29,0.31,2852.32
-36.798,-70.542,6.10,0.27,2890.56
-36.798,-70.532,2.38,0.27,2714.37
-36.798,-70.522,-10.60,0.22,2510.88
-36.798,-70.512,-8.16,0.37,2488.91
-36.798,-70.502,NaN,0.29,2598.85
-36.798,-70.492,-0.09,0.35,2669.99
-36.798,-70.482,-1.55,0.41,2599.11
-36.798,-70.472,-24.33,0.36,2494.48
-36.798,-70.462,-9.42,0.42,2382.50
-36.798,-70.452,-11.51,0.39,2274.32
-36.798,-70.442,-2.82,0.38,2250.44
-36.798,-70.432,-1.73,0.34,2268.74
-36.798,-70.422,6.91,0.39,2341.09
-36.798,-70.412,7.25,0.31,2250.19
-36.798,-70.402,5.12,0.46,2133.32
-36.798,-70.392,4.34,0.36,2319.50
-36.798,-70.382,-8.14,0.37,2287.67
-36.798,-70.372,-14.99,0.37,2180.27
-36.798,-70.362,0.10,0.42,2376.47
-36.798,-70.352,6.35,0.37,2668.01
-36.798,-70.342,0.77,0.36,2642.31
-36.798,-70.332,-6.28,0.39,2670.24
-36.798,-70.322,NaN,0.43,2782.65
-36.798,-70.312,NaN,0.43,2954.75
-36.798,-70.302,-8.26,0.39,3021.03
-36.798,-70.292,-1.81,0.45,3104.66
-36.798,-70.282,NaN,0.33,2983.24
-36.798,-70.272,NaN,0.32,2633.71
-36.798,-70.262,NaN,0.36,2532.40
-36.798,-70.252,NaN,0.60,2888.07
-36.798,-70.242,NaN,0.59,2992.92
-36.798,-70.232,NaN,0.39,2991.55
-36.798,-70.222,NaN,0.47,2958.53
-36.798,-70.212,NaN,0.42,2673.04
-36.798,-70.202,NaN,0.44,2380.35
-36.798,-70.192,NaN,0.50,2315.20
-36.788,-70.682,NaN,0.38,1454.15
-36.788,-70.672,NaN,0.51,1489.69
-36.788,-70.662,-1.63,0.57,1427.60
-36.788,-70.652,NaN,0.43,1573.00
-36.788,-70.642,NaN,0.40,1579.12
-36.788,-70.632,NaN,0.42,1612.46
-36.788,-70.622,NaN,0.45,1744.27
-36.788,-70.612,NaN,0.51,1805.51
-36.788,-70.602,2.88,0.45,1884.33
-36.788,-70.592,5.97,0.42,2055.29
-36.788,-70.582,-2.75,0.38,2086.57
-36.788,-70.572,-4.53,0.43,2297.33
-36.788,-70.562,-14.44,0.40,2669.00
-36.788,-70.552,-4.89,0.32,2910.22
-36.788,-70.542,3.00,0.39,2569.27
-36.788,-70.532,-9.91,0.30,2537.97
-36.788,-70.522,8.34,0.30,2715.09
-36.788,-70.512,NaN,0.29,2492.99
-36.788,-70.502,NaN,0.32,2659.16
-36.788,-70.492,NaN,0.33,2618.16
-36.788,-70.482,NaN,0.36,2514.42
-36.788,-70.472,NaN,0.34,2509.62
-36.788,-70.462,NaN,0.33,2431.24
-36.788,-70.452,NaN,0.36,2530.69
-36.788,-70.442,4.23,0.37,2517.16
-36.788,-70.432,3.10,0.34,2284.14
-36.788,-70.422,0.19,0.44,2178.88
-36.788,-70.412,-6.83,0.37,2129.29
-36.788,-70.402,3.23,0.45,2325.40
-36.788,-70.392,NaN,0.41,2374.70
-36.788,-70.382,4.13,0.40,2463.62
-36.788,-70.372,-11.58,0.33,2310.33
-36.788,-70.362,-18.14,0.37,2315.68
-36.788,-70.352,-13.15,0.41,2478.16
-36.788,-70.342,-17.77,0.39,2498.17
-36.788,-70.332,-15.82,0.37,2679.90
-36.788,-70.322,-30.15,0.38,2615.40
-36.788,-70.312,-31.46,0.44,2723.90
-36.788,-70.302,-9.66,0.55,2923.87
-36.788,-70.292,5.86,0.45,3176.54
-36.788,-70.282,NaN,0.32,3094.54
-36.788,-70.272,NaN,0.34,2857.42
-36.788,-70.262,NaN,0.36,2678.82
-36.788,-70.252,NaN,0.51,2688.90
-36.788,-70.242,NaN,0.60,2884.97
-36.788,-70.232,NaN,0.58,2913.76
-36.788,-70.222,NaN,0.44,2774.83
-36.788,-70.212,NaN,0.41,2479.77
-36.788,-70.202,NaN,0.48,2342.16
-36.788,-70.192,NaN,0.41,2318.24
-36.778,-70.682,NaN,0.43,1457.26
-36.778,-70.672,NaN,0.48,1490.72
-36.778,-70.662,NaN,0.55,1431.73
-36.778,-70.652,NaN,0.47,1481.13
-36.778,-70.642,NaN,0.41,1593.25
-36.778,-70.632,NaN,0.46,1630.39
-36.778,-70.622,-5.62,0.46,1686.26
-36.778,-70.612,0.35,0.49,1750.58
-36.778,-70.602,5.49,0.48,1830.79
-36.778,-70.592,7.61,0.39,1949.43
-36.778,-70.582,4.52,0.44,2099.80
-36.778,-70.572,-14.56,0.36,2291.13
-36.778,-70.562,-30.64,0.32,2586.37
-36.778,-70.552,-5.20,0.25,2894.32
-36.778,-70.542,0.95,0.22,2641.45
-36.778,-70.532,-12.57,0.35,2300.47
-36.778,-70.522,NaN,0.39,2375.88
-36.778,-70.512,NaN,0.31,2656.84
-36.778,-70.502,NaN,0.29,2672.09
-36.778,-70.492,NaN,0.32,2746.77
-36.778,-70.482,NaN,0.35,2681.50
-36.778,-70.472,NaN,0.32,2449.91
-36.778,-70.462,-16.06,0.43,2655.51
-36.778,-70.452,9.83,0.42,2855.44
-36.778,-70.442,10.84,0.39,2560.29
-36.778,-70.432,0.58,0.33,2269.39
-36.778,-70.422,-1.89,0.37,2285.56
-36.778,-70.412,-5.14,0.40,2250.97
-36.778,-70.402,-0.94,0.42,2387.01
-36.778,-70.392,NaN,0.44,2495.39
-36.778,-70.382,2.10,0.37,2536.50
-36.778,-70.372,NaN,0.37,2509.90
-36.778,-70.362,NaN,0.36,2346.52
-36.778,-70.352,-12.37,0.34,2353.70
-36.778,-70.342,-21.83,0.39,2426.93
-36.778,-70.332,-23.47,0.42,2490.52
-36.778,-70.322,-37.77,0.41,2763.38
-36.778,-70.312,-39.63,0.42,2854.48
-36.778,-70.302,-15.21,0.45,3181.99
-36.778,-70.292,NaN,0.51,3235.43
-36.778,-70.282,NaN,0.38,3407.34
-36.778,-70.272,NaN,0.31,3108.29
-36.778,-70.262,NaN,0.30,2821.46
-36.778,-70.252,NaN,0.41,2828.36
-36.778,-70.242,NaN,0.46,2798.28
-36.778,-70.232,NaN,0.51,2682.08
-36.778,-70.222,NaN,0.42,2565.10
-36.778,-70.212,NaN,0.39,2476.70
-36.778,-70.202,NaN,0.40,2439.78
-36.778,-70.192,NaN,0.41,2366.86
-36.768,-70.682,-0.18,0.47,1456.78
-36.768,-70.672,2.66,0.44,1515.95
-36.768,-70.662,NaN,0.47,1493.17
-36.768,-70.652,NaN,0.50,1568.04
-36.768,-70.642,-1.61,0.44,1518.28
-36.768,-70.632,-1.26,0.41,1640.34
-36.768,-70.622,-5.38,0.45,1679.79
-36.768,-70.612,-3.91,0.43,1818.73
-36.768,-70.602,1.13,0.39,1971.30
-36.768,-70.592,3.11,0.45,2115.08
-36.768,-70.582,-0.86,0.42,2285.54
-36.768,-70.572,-6.23,0.35,2629.47
-36.768,-70.562,NaN,0.31,2743.15
-36.768,-70.552,NaN,0.28,2757.63
-36.768,-70.542,-0.43,0.31,2530.72
-36.768,-70.532,2.34,0.37,2326.40
-36.768,-70.522,NaN,0.39,2549.15
-36.768,-70.512,NaN,0.28,2699.59
-36.768,-70.502,NaN,0.27,2670.84
-36.768,-70.492,NaN,0.37,2702.91
-36.768,-70.482,NaN,0.31,2748.17
-36.768,-70.472,-25.01,0.35,2787.21
-36.768,-70.462,-5.64,0.41,2775.14
-36.768,-70.452,3.93,0.41,2607.74
-36.768,-70.442,3.09,0.38,2422.82
-36.768,-70.432,-3.51,0.32,2277.05
-36.768,-70.422,3.23,0.45,2225.98
-36.768,-70.412,NaN,0.42,2416.43
-36.768,-70.402,-1.26,0.37,2477.69
-36.768,-70.392,-5.40,0.39,2514.10
-36.768,-70.382,-2.50,0.43,2673.80
-36.768,-70.372,NaN,0.38,2703.48
-36.768,-70.362,NaN,0.34,2488.67
-36.768,-70.352,-6.28,0.30,2421.96
-36.768,-70.342,NaN,0.32,2409.55
-36.768,-70.332,-50.73,0.37,2521.47
-36.768,-70.322,-58.55,0.40,2706.74
-36.768,-70.312,-55.98,0.38,2907.82
-36.768,-70.302,-27.34,0.39,3115.43
-36.768,-70.292,-15.85,0.44,3468.03
-36.768,-70.282,-3.79,0.39,3375.47
-36.768,-70.272,NaN,0.33,3188.12
-36.768,-70.262,NaN,0.43,2999.29
-36.768,-70.252,NaN,0.39,2902.65
-36.768,-70.242,NaN,0.44,2887.95
-36.768,-70.232,NaN,0.46,2820.61
-36.768,-70.222,NaN,0.45,2773.70
-36.768,-70.212,NaN,0.48,2757.18
-36.768,-70.202,NaN,0.46,2594.02
-36.768,-70.192,NaN,0.45,2536.04
