latitude,longitude,displacement (mm),coherence,elevation (m)
13.673,40.713,-2.72,0.87,92.31
13.673,40.717,-3.34,0.86,80.90
13.673,40.721,-3.25,0.88,67.75
13.673,40.725,-2.03,0.85,64.01
13.673,40.729,-0.80,0.84,51.75
13.673,40.733,-0.87,0.84,38.28
13.673,40.737,-1.71,0.84,22.48
13.673,40.741,-2.72,0.84,7.81
13.673,40.745,-4.24,0.83,-0.44
13.673,40.749,-6.30,0.87,-1.48
13.673,40.753,NaN,0.26,-10.27
13.673,40.757,-4.89,0.87,-15.00
13.673,40.761,-2.53,0.85,-26.96
13.673,40.765,-0.08,0.86,-34.41
13.673,40.769,2.27,0.86,-39.17
13.678,40.569,-3.82,0.87,127.49
13.678,40.573,-3.38,0.84,134.82
13.678,40.577,-3.71,0.81,123.94
13.678,40.581,-4.12,0.83,124.66
13.678,40.585,-4.25,0.84,130.68
13.678,40.589,-3.58,0.84,145.17
13.678,40.593,-2.54,0.83,151.13
13.678,40.597,-2.04,0.85,157.60
13.678,40.601,-2.68,0.85,165.11
13.678,40.605,-3.64,0.85,167.85
13.678,40.609,-4.07,0.85,173.34
13.678,40.613,-3.34,0.84,180.40
13.678,40.617,-1.92,0.82,182.94
13.678,40.621,-1.18,0.83,185.39
13.678,40.625,-1.55,0.82,184.45
13.678,40.629,-2.13,0.84,182.35
13.678,40.633,-1.71,0.82,184.37
13.678,40.637,-0.66,0.83,183.62
13.678,40.641,0.88,0.86,191.80
13.678,40.645,2.92,0.88,198.27
13.678,40.649,3.49,0.88,203.90
13.678,40.653,2.87,0.88,209.06
13.678,40.657,2.69,0.86,201.68
13.678,40.661,3.48,0.84,198.66
13.678,40.665,4.58,0.86,200.84
13.678,40.669,5.80,0.86,191.86
13.678,40.673,5.38,0.86,186.64
13.678,40.677,3.91,0.86,189.60
13.678,40.681,2.50,0.86,181.74
13.678,40.685,1.14,0.84,167.79
13.678,40.689,-0.20,0.85,161.27
13.678,40.693,-1.51,0.85,155.41
13.678,40.697,-2.88,0.86,140.72
13.678,40.701,-3.92,0.85,120.96
13.678,40.705,-4.00,0.87,122.25
13.678,40.709,-3.40,0.88,114.65
13.678,40.713,-2.93,0.87,102.60
13.678,40.717,-3.25,0.88,87.49
13.678,40.721,-3.20,0.88,78.80
13.678,40.725,-2.22,0.87,60.46
13.678,40.729,-1.10,0.86,40.86
13.678,40.733,-1.12,0.86,30.49
13.678,40.737,-2.02,0.87,19.65
13.678,40.741,-2.91,0.88,9.02
13.678,40.745,-3.76,0.85,-5.02
13.678,40.749,-5.90,0.81,-11.40
13.678,40.753,-6.36,0.86,-17.56
13.678,40.757,-5.81,0.85,-25.40
13.678,40.761,-4.17,0.84,-27.86
13.678,40.765,-2.48,0.84,-35.54
13.678,40.769,-0.32,0.84,-37.94
13.682,40.569,-2.71,0.86,136.96
13.682,40.573,-2.63,0.82,142.05
13.682,40.577,-3.37,0.74,129.92
13.682,40.581,-3.81,0.81,123.64
13.682,40.585,-3.74,0.83,135.12
13.682,40.589,-3.19,0.81,147.10
13.682,40.593,-2.20,0.82,155.54
13.682,40.597,-1.20,0.83,155.12
13.682,40.601,-1.33,0.84,169.38
13.682,40.605,-2.17,0.84,173.01
13.682,40.609,-3.05,0.84,175.56
13.682,40.613,-3.37,0.84,179.00
13.682,40.617,-3.12,0.82,183.48
13.682,40.621,-3.00,0.83,184.93
13.682,40.625,-3.19,0.84,182.41
13.682,40.629,-3.36,0.84,180.87
13.682,40.633,-3.02,0.84,184.73
13.682,40.637,-1.66,0.84,180.28
13.682,40.641,0.15,0.88,187.55
13.682,40.645,1.76,0.88,189.61
13.682,40.649,2.08,0.88,195.79
13.682,40.653,1.68,0.87,197.56
13.682,40.657,1.83,0.86,190.12
13.682,40.661,2.88,0.84,184.88
13.682,40.665,3.90,0.84,188.18
13.682,40.669,4.78,0.85,176.39
13.682,40.673,4.04,0.83,174.60
13.682,40.677,2.39,0.87,168.34
13.682,40.681,0.89,0.87,174.74
13.682,40.685,-0.38,0.86,161.41
13.682,40.689,-1.32,0.85,149.30
13.682,40.693,-2.05,0.86,140.21
13.682,40.697,-3.03,0.86,133.48
13.682,40.701,-4.46,0.87,115.18
13.682,40.705,-5.26,0.88,111.26
13.682,40.709,-4.94,0.87,100.25
13.682,40.713,-3.90,0.87,86.34
13.682,40.717,-3.28,0.87,75.99
13.682,40.721,-3.25,0.87,65.36
13.682,40.725,-2.81,0.87,53.07
13.682,40.729,-1.94,0.87,35.42
13.682,40.733,-1.60,0.88,24.93
13.682,40.737,-2.39,0.88,15.27
13.682,40.741,-3.28,0.88,7.56
13.682,40.745,NaN,0.37,-5.91
13.682,40.749,-5.08,0.84,-10.75
13.682,40.753,-5.62,0.88,-18.89
13.682,40.757,-5.60,0.87,-22.61
13.682,40.761,-4.87,0.84,-29.12
13.682,40.765,-3.79,0.82,-35.34
13.682,40.769,-2.55,0.82,-43.96
13.686,40.569,-1.73,0.81,139.29
13.686,40.573,-2.15,0.77,131.74
13.686,40.577,-3.15,0.62,126.12
13.686,40.581,-3.66,0.85,128.48
13.686,40.585,-3.37,0.83,134.29
13.686,40.589,-2.61,0.80,144.65
13.686,40.593,-1.66,0.78,152.45
13.686,40.597,-0.23,0.82,165.01
13.686,40.601,0.50,0.81,189.49
13.686,40.605,0.06,0.84,193.83
13.686,40.609,-1.08,0.83,174.92
13.686,40.613,-2.22,0.83,179.00
13.686,40.617,-3.09,0.81,182.37
13.686,40.621,-3.80,0.83,183.39
13.686,40.625,-4.49,0.84,181.86
13.686,40.629,-4.33,0.84,179.97
13.686,40.633,-3.41,0.83,180.89
13.686,40.637,-1.89,0.84,178.18
13.686,40.641,-0.02,0.87,175.73
13.686,40.645,1.27,0.86,180.44
13.686,40.649,1.66,0.86,188.84
13.686,40.653,1.54,0.87,189.47
13.686,40.657,1.36,0.85,183.50
13.686,40.661,1.60,0.84,174.96
13.686,40.665,2.26,0.84,173.93
13.686,40.669,3.00,0.83,173.19
13.686,40.673,2.65,0.83,163.76
13.686,40.677,1.07,0.87,162.17
13.686,40.681,-0.42,0.87,159.26
13.686,40.685,-1.56,0.86,148.17
13.686,40.689,-2.23,0.85,137.16
13.686,40.693,-2.38,0.87,127.87
13.686,40.697,-2.90,0.87,120.18
13.686,40.701,-4.16,0.87,110.26
13.686,40.705,-5.49,0.87,92.03
13.686,40.709,-5.84,0.87,87.10
13.686,40.713,-5.04,0.87,66.19
13.686,40.717,-4.00,0.86,59.66
13.686,40.721,-3.59,0.87,52.40
13.686,40.725,-3.65,0.88,46.65
13.686,40.729,-3.18,0.88,36.42
13.686,40.733,-2.57,0.87,24.40
13.686,40.737,-2.75,0.88,18.63
13.686,40.741,-3.42,0.89,9.29
13.686,40.745,-4.07,0.87,3.44
13.686,40.749,NaN,0.32,-6.74
13.686,40.753,-5.26,0.88,-13.08
13.686,40.757,-5.11,0.88,-19.85
13.686,40.761,-4.67,0.88,-28.46
13.686,40.765,-4.17,0.87,-31.97
13.686,40.769,-3.59,0.83,-41.54
13.689,40.569,-0.89,0.66,123.87
13.689,40.573,-1.36,0.61,125.26
13.689,40.577,-2.69,0.57,127.46
13.689,40.581,-3.38,0.83,130.78
13.689,40.585,-2.93,0.84,139.65
13.689,40.589,-1.73,0.74,151.00
13.689,40.593,-0.95,0.67,157.02
13.689,40.597,0.34,0.73,167.36
13.689,40.601,1.94,0.78,180.45
13.689,40.605,2.33,0.80,190.01
13.689,40.609,1.40,0.82,183.30
13.689,40.613,0.11,0.83,178.16
13.689,40.617,-1.27,0.83,178.82
13.689,40.621,-2.50,0.84,179.57
13.689,40.625,-4.31,0.84,179.67
13.689,40.629,-4.60,0.83,176.59
13.689,40.633,-2.71,0.84,179.35
13.689,40.637,-0.97,0.84,178.76
13.689,40.641,0.46,0.86,176.16
13.689,40.645,1.21,0.84,176.76
13.689,40.649,1.46,0.83,183.50
13.689,40.653,1.26,0.87,181.94
13.689,40.657,0.85,0.83,177.53
13.689,40.661,0.93,0.81,169.05
13.689,40.665,1.59,0.86,170.67
13.689,40.669,2.45,0.85,172.58
13.689,40.673,2.66,0.84,160.64
13.689,40.677,1.26,0.85,152.40
13.689,40.681,-0.32,0.85,147.96
13.689,40.685,-1.46,0.85,136.90
13.689,40.689,-2.15,0.86,128.58
13.689,40.693,-2.37,0.87,124.38
13.689,40.697,-2.52,0.88,118.70
13.689,40.701,-3.33,0.88,104.07
13.689,40.705,-4.73,0.87,93.70
13.689,40.709,-5.58,0.87,83.65
13.689,40.713,-5.40,0.88,66.23
13.689,40.717,-4.51,0.87,56.65
13.689,40.721,-3.93,0.87,43.50
13.689,40.725,-4.03,0.88,42.24
13.689,40.729,-4.15,0.89,35.82
13.689,40.733,-3.63,0.89,27.39
13.689,40.737,-3.08,0.88,21.36
13.689,40.741,-3.21,0.89,9.76
13.689,40.745,-3.83,0.88,5.69
13.689,40.749,-4.52,0.87,-4.66
13.689,40.753,-5.15,0.84,-9.92
13.689,40.757,-4.90,0.88,-16.91
13.689,40.761,-4.35,0.88,-22.31
13.689,40.765,-3.88,0.88,-32.94
13.689,40.769,-3.68,0.87,-42.59
13.694,40.569,0.16,0.75,146.08
13.694,40.573,0.41,0.80,154.81
13.694,40.577,-0.41,0.80,182.25
13.694,40.581,-1.28,0.81,194.11
13.694,40.585,-1.22,0.82,180.67
13.694,40.589,-1.02,0.70,156.31
13.694,40.593,-0.57,0.63,156.39
13.694,40.597,0.13,0.68,162.42
13.694,40.601,1.53,0.81,168.51
13.694,40.605,2.70,0.80,181.26
13.694,40.609,3.13,0.81,192.26
13.694,40.613,2.25,0.82,195.66
13.694,40.617,1.07,0.84,175.77
13.694,40.621,-0.43,0.85,174.16
13.694,40.625,-3.02,0.83,176.11
13.694,40.629,-4.73,0.83,171.81
13.694,40.633,-2.28,0.84,175.78
13.694,40.637,0.41,0.84,175.05
13.694,40.641,1.69,0.85,173.46
13.694,40.645,1.80,0.86,172.43
13.694,40.649,1.68,0.84,176.37
13.694,40.653,1.40,0.87,166.57
13.694,40.657,0.75,0.85,164.49
13.694,40.661,1.13,0.82,163.69
13.694,40.665,2.19,0.86,160.48
13.694,40.669,2.88,0.87,159.97
13.694,40.673,3.30,0.87,148.15
13.694,40.677,1.85,0.86,142.68
13.694,40.681,-0.05,0.86,136.15
13.694,40.685,-1.52,0.83,129.53
13.694,40.689,-2.30,0.81,119.98
13.694,40.693,-2.52,0.83,110.55
13.694,40.697,-2.52,0.87,99.99
13.694,40.701,-2.87,0.88,94.21
13.694,40.705,-3.85,0.87,84.19
13.694,40.709,-4.85,0.87,71.80
13.694,40.713,-5.11,0.87,58.80
13.694,40.717,-4.61,0.87,46.66
13.694,40.721,-3.95,0.88,35.58
13.694,40.725,-3.93,0.88,31.28
13.694,40.729,-4.44,0.88,30.87
13.694,40.733,-4.53,0.88,21.92
13.694,40.737,-3.88,0.89,4.83
13.694,40.741,-3.24,0.89,1.73
13.694,40.745,-3.32,0.89,-0.33
13.694,40.749,-3.88,0.88,-1.99
13.694,40.753,-4.47,0.84,-12.09
13.694,40.757,-4.69,0.89,-18.93
13.694,40.761,-4.42,0.89,-25.63
13.694,40.765,-3.90,0.89,-35.36
13.694,40.769,-3.49,0.89,-41.79
13.698,40.569,3.12,0.83,181.10
13.698,40.573,5.39,0.82,233.79
13.698,40.577,6.91,0.82,312.68
13.698,40.581,6.23,0.81,337.25
13.698,40.585,5.60,0.80,341.25
13.698,40.589,3.33,0.79,300.46
13.698,40.593,1.32,0.74,191.83
13.698,40.597,0.79,0.76,165.78
13.698,40.601,0.94,0.81,169.48
13.698,40.605,2.18,0.79,182.31
13.698,40.609,3.34,0.81,186.92
13.698,40.613,3.55,0.82,204.30
13.698,40.617,2.77,0.85,167.64
13.698,40.621,1.47,0.85,167.94
13.698,40.625,-0.86,0.84,168.93
13.698,40.629,-3.39,0.85,168.31
13.698,40.633,-1.73,0.84,172.58
13.698,40.637,1.33,0.85,169.25
13.698,40.641,3.02,0.85,169.75
13.698,40.645,3.29,0.86,167.37
13.698,40.649,3.09,0.84,170.40
13.698,40.653,2.74,0.86,156.54
13.698,40.657,2.10,0.88,158.70
13.698,40.661,2.01,0.87,153.60
13.698,40.665,2.71,0.87,153.43
13.698,40.669,3.09,0.87,152.66
13.698,40.673,3.33,0.87,142.93
13.698,40.677,2.21,0.88,135.47
13.698,40.681,0.03,0.87,130.13
13.698,40.685,-1.61,0.86,122.84
13.698,40.689,-2.50,0.85,113.96
13.698,40.693,-2.77,0.83,100.24
13.698,40.697,-2.77,0.84,86.67
13.698,40.701,-2.88,0.87,83.60
13.698,40.705,-3.50,0.85,75.00
13.698,40.709,-4.32,0.84,62.42
13.698,40.713,-4.74,0.86,52.26
13.698,40.717,-4.47,0.86,42.42
13.698,40.721,-3.90,0.87,30.74
13.698,40.725,-3.77,0.88,16.70
13.698,40.729,-4.05,0.88,12.98
13.698,40.733,-4.34,0.89,9.05
13.698,40.737,-4.18,0.87,-1.24
13.698,40.741,-3.76,0.86,-5.07
13.698,40.745,NaN,0.38,-6.75
13.698,40.749,-3.29,0.87,-13.03
13.698,40.753,-3.61,0.88,-16.03
13.698,40.757,-4.06,0.89,-22.98
13.698,40.761,-4.38,0.88,-29.09
13.698,40.765,-4.24,0.89,-31.66
13.698,40.769,-3.66,0.89,-40.21
13.702,40.569,6.30,0.86,245.04
13.702,40.573,8.92,0.83,307.56
13.702,40.577,12.22,0.79,340.22
13.702,40.581,13.27,0.77,402.25
13.702,40.585,12.60,0.82,385.03
13.702,40.589,10.46,0.82,360.84
13.702,40.593,6.49,0.78,305.03
13.702,40.597,3.73,0.83,214.57
13.702,40.601,1.96,0.84,196.54
13.702,40.605,NaN,0.84,194.02
13.702,40.609,3.52,0.84,205.81
13.702,40.613,4.47,0.85,195.66
13.702,40.617,3.75,0.86,186.87
13.702,40.621,2.48,0.86,179.70
13.702,40.625,1.00,0.85,165.27
13.702,40.629,-0.78,0.85,167.38
13.702,40.633,-0.16,0.84,167.63
13.702,40.637,2.28,0.86,167.11
13.702,40.641,3.86,0.86,164.99
13.702,40.645,4.55,0.86,162.52
13.702,40.649,4.68,0.87,158.49
13.702,40.653,4.43,0.87,152.14
13.702,40.657,3.52,0.88,147.73
13.702,40.661,2.57,0.87,145.76
13.702,40.665,2.46,0.87,141.59
13.702,40.669,2.79,0.87,142.65
13.702,40.673,3.10,0.87,136.94
13.702,40.677,2.37,0.88,126.68
13.702,40.681,0.47,0.87,120.36
13.702,40.685,-1.00,0.87,113.64
13.702,40.689,-1.92,0.86,105.52
13.702,40.693,-2.42,0.83,89.84
13.702,40.697,-2.61,0.81,78.41
13.702,40.701,-2.74,0.84,81.33
13.702,40.705,-3.44,0.87,62.53
13.702,40.709,-4.20,0.86,57.38
13.702,40.713,-4.58,0.82,48.11
13.702,40.717,-4.45,0.83,40.10
13.702,40.721,-4.14,0.84,31.74
13.702,40.725,-3.80,0.85,19.02
13.702,40.729,-3.84,0.85,12.62
13.702,40.733,-3.72,0.88,7.05
13.702,40.737,-3.74,0.82,-7.06
13.702,40.741,NaN,0.04,-8.67
13.702,40.745,NaN,0.15,-12.03
13.702,40.749,-3.05,0.87,-13.39
13.702,40.753,-2.99,0.88,-18.81
13.702,40.757,-3.29,0.88,-23.57
13.702,40.761,-3.94,0.88,-28.03
13.702,40.765,-4.62,0.88,-34.10
13.702,40.769,-4.39,0.88,-41.11
